text,created_at,score
They are taking the nomination away from Bernie for a second time Rigged,2020-01-22,132.3869813118433
That is a real fan Thank you ,2020-01-23,89.20369577065904
After consultation with our Great Military Leaders designers and others I am pleased to present the new logo for the United States Space Force the Sixth Branch of our Magnificent Military ,2020-01-24,286.07821954300596
Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY including the Democrats truly knows it is This should never be allowed to happen again,2020-01-25,449.8509256107656
Kobe Bryant despite being one of the truly great basketball players of all time was just getting started in life He loved his family so much and had such strong passion for the future The loss of his beautiful daughter Gianna makes this moment even more devastating,2020-01-26,485.64136829690017
Schiff must release the IG report without changes or tampering which is said to be yet further exoneration of the Impeachment Hoax He refuses to give it Does it link him to Whistleblower Why is he so adamant,2020-01-27,448.2519694320936
Are you better off now than you were three years ago Almost everyone say YES,2020-01-28,151.17483288930936
GAME OVER ,2020-01-29,36.20565465800512
BIGGEST TRADE DEAL EVER MADE the USMCA was signed yesterday and the Fake News Media barely mentioned it They never thought it could be done They have zero credibility,2020-01-30,300.0073151962706
The Radical Left Do Nothing Democrats keep chanting “fairness” when they put on the most unfair Witch Hunt in the history of the US Congress They had 17 Witnesses we were allowed ZERO and no lawyers They didn’t do their job had no case The Dems are scamming America,2020-01-31,467.7495921447013
Getting a little exercise this morning ,2020-02-01,69.02022535475602
ENJOY THE GAME USA OUR COUNTRY IS DOING GREAT,2020-02-02,100.63800100585993
Congratulations to the Kansas City Chiefs on a great game and a fantastic comeback under immense pressure We are proud of you and the Great State of Missouri You are true Champions,2020-02-03,331.75927883906763
Big WIN for us in Iowa tonight Thank you,2020-02-04,101.7800709014812
It was a great and triumphant evening for our Country Thank you for all of the nice remarks and wonderful reviews of my State of the Union Speech It was my great honor to have done it,2020-02-05,408.1418752033036
Had failed presidential candidate MittRomney devoted the same energy and anger to defeating a faltering Barack Obama as he sanctimoniously does to me he could have won the election Read the Transcripts,2020-02-06,383.07401226010484
Another win just in Nervous Nancy Pelosi and the Democrats in Congress sued me thrown out This one unanimous in the DC CircuitWitch Hunt,2020-02-07,247.09445305481174
Pete Rose played Major League Baseball for 24 seasons from 19631986 and had more hits 4256 than any other player by a wide margin He gambled but only on his own team winning and paid a decades long price GET PETE ROSE INTO THE BASEBALL HALL OF FAME It’s Time,2020-02-08,510.282831394513
Thank you to everyone for all of the great reviews I have gotten on my State of the Union Speech It was an immense honor for me to have presented it to you and the citizens of our very strong and wonderful Country,2020-02-09,476.23360194504676
95 Approval Rating in the Republican Party a Record 53 overall plus add 9 points Corrupt Democrat politicians have brought me to highest polling numbers ever with the Impeachment Hoax Thank you Nancy,2020-02-10,311.29641880609444
TOUGH GUYS FOR TRUMP ,2020-02-11,47.421025050833975
Elizabeth Warren sometimes referred to as Pocahontas is having a really bad night I think she is sending signals that she wants out Calling for unity is her way of getting there going home and having a “nice cold beer” with her husband,2020-02-12,426.13205679595416
DRAIN THE SWAMP We want bad people out of our government,2020-02-13,107.27757988172341
Great honor I think  Mark Zuckerberg recently stated that “Donald J Trump is Number 1 on Facebook Number 2 is Prime Minister Modi of India” Actually I am going to India in two weeks Looking forward to it,2020-02-14,371.04366460838355
Remember will be at Daytona 500 tomorrow,2020-02-15,84.28563769846753
Getting ready to go to the Daytona 500 Will be GREAT,2020-02-16,121.55182359993701
HAPPY PRESIDENT’S DAY,2020-02-17,56.21145497517757
Praying for Ryan Newman a great and brave NASCAR driver PrayingForRyan,2020-02-18,149.69739724064047
Is corrupt Bloomberg News going to say what a pathetic debater Mini Mike is that he doesn’t respect our great farmers or that he has violated campaign finance laws at the highest and most sinister level with “payoffs” all over the place,2020-02-19,409.1249979296478
Mini Mike Bloomberg’s debate performance tonight was perhaps the worst in the history of debates and there have been some really bad ones He was stumbling bumbling and grossly incompetent If this doesn’t knock him out of the race nothing will Not so easy to do what I did,2020-02-20,506.71746563006053
IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA MEXICO CANADA AND OTHERS FULLY KICK IN THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA,2020-02-21,417.8758033637665
Look so forward to being with my great friends in INDIA ,2020-02-22,122.23077753794526
Departing for India with Melania ,2020-02-23,68.7962618476535
हम भारत आने के लिए तत्पर हैं । हम रास्ते में हैँ कुछ ही घंटों में हम सबसे मिलेंगे,2020-02-24,539.6894586261496
Cryin’ Chuck Schumer is complaining for publicity purposes only that I should be asking for more money than 25 Billion to prepare for Coronavirus If I asked for more he would say it is too much He didn’t like my early travel closings I was right He is incompetent,2020-02-25,499.92753916080335
52 in the new Rasmussen Poll 95 Approval Rating in the Republican Party Thank you,2020-02-26,152.94339557704404
They spied on my campaign ,2020-02-27,65.44947369686341
So the Coronavirus which started in China and spread to various countries throughout the world but very slowly in the US because President Trump closed our border and ended flights VERY EARLY is now being blamed by the Do Nothing Democrats to be the fault of “Trump”,2020-02-28,446.840373164731
Thank you to all of the incredible Law Enforcement Officers in South Carolina tonight We love you ,2020-02-29,184.6657916245398
The food is GREAT at Sammy’s Mexican Grill in Phoenix Arizona Congratulations to Betty amp Jorge Rivas on doing such a wonderful job I will try hard to stop by the next time I am in Phoenix Support Sammy’s foxandfriends,2020-03-01,419.74457691098786
I was criticized by the Democrats when I closed the Country down to China many weeks ahead of what almost everyone recommended Saved many lives Dems were working the Impeachment Hoax They didn’t have a clue Now they are fear mongering Be calm amp vigilant,2020-03-02,471.7022449783756
WOW Sleepy Joe doesn’t know where he is or what he’s doing Honestly I don’t think he even knows what office hes running for ,2020-03-03,286.42348693583074
MAKE AMERICA GREAT AGAIN and then KEEP AMERICA GREAT,2020-03-04,98.11901299606647
Mini Mike you’re easy ,2020-03-05,70.77932441912252
I will protect your Social Security and Medicare just as I have for the past 3 years Sleepy Joe Biden will destroy both in very short order and he won’t even know he’s doing it,2020-03-06,347.55735273636344
I am pleased to announce that Congressman Mark Meadows will become White House Chief of Staff I have long known and worked with Mark and the relationship is a very good one,2020-03-07,328.2017510385053
I agree with Joe ,2020-03-08,49.4627386060311
So last year 37000 Americans died from the common Flu It averages between 27000 and 70000 per year Nothing is shut down life amp the economy go on At this moment there are 546 confirmed cases of CoronaVirus with 22 deaths Think about that,2020-03-09,458.37427514016167
If you like automobiles how can you vote for a Democrat who all want to get rid of cars as quickly as possible especially if they are powered by gasoline Remember also no more than one car per family I on the other hand have new plants being built all over Michigan Plus,2020-03-10,491.0440182584144
The Media should view this as a time of unity and strength We have a common enemy actually an enemy of the World the CoronaVirus We must beat it as quickly and safely as possible There is nothing more important to me than the life amp safety of the United States,2020-03-11,486.56834892806796
“Nancy Pelosi all of a sudden doesn’t like the payroll tax cut but when Obama proposed it she thought it was a brilliant thing that all of the working families would benefit from because if you get a paycheck you’re going to take home more money” kilmeade foxandfriends,2020-03-12,544.3108087698101
It is my great honor to declare Sunday March 15th as a National Day of Prayer We are a Country that throughout our history has looked to God for protection and strength in times like these,2020-03-13,362.69825798642546
THE UNITED STATES LOVES ITALY ,2020-03-14,59.99064039310781
TODAY IS A NATIONAL DAY OF PRAYER GOD BLESS EVERYONE,2020-03-15,117.43035939633039
God Bless the USA,2020-03-16,54.096246673686046
The world is at war with a hidden enemy WE WILL WIN,2020-03-17,125.21876578643977
I always treated the Chinese Virus very seriously and have done a very good job from the beginning including my very early decision to close the “borders” from China  against the wishes of almost all Many lives were saved The Fake News new narrative is disgraceful amp false,2020-03-18,426.53946281879126
We are going to WIN sooner rather than later,2020-03-19,100.02171648084068
Today I spoke with our Nation’s Small Businesses which employ nearly half of America’s workforce We are taking the MOST aggressive action in history to deliver fast relief to your businesses and workers We will always protect our Small Businesses SBAgov ,2020-03-20,415.7119786892248
HYDROXYCHLOROQUINE amp AZITHROMYCIN taken together have a real chance to be one of the biggest game changers in the history of medicine The FDA has moved mountains  Thank You Hopefully they will BOTH H works better with A International Journal of Antimicrobial Agents,2020-03-21,520.5275608581862
CHINESE VIRUS FACT CHECK ,2020-03-22,50.35192560238378
THIS IS WHY WE NEED BORDERS,2020-03-23,67.85077807865973
Our people want to return to work They will practice Social Distancing and all else and Seniors will be watched over protectively amp lovingly We can do two things together THE CURE CANNOT BE WORSE by far THAN THE PROBLEM Congress MUST ACT NOW We will come back strong,2020-03-24,467.22263993443283
I hear that Fake News CNN just reported that I am isolated in the White House wondering out loud “when will life return to normal” Does anybody really believe that There was no leak they made it up – they are CORRUPT amp FAKE NEWS,2020-03-25,401.4808702723986
960 in the United States Senate Congratulations AMERICA,2020-03-26,87.81200151483311
Just finished a very good conversation with President Xi of China Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet China has been through much amp has developed a strong understanding of the Virus We are working closely together Much respect,2020-03-27,501.34375352158173
So much of the Lamestream Media is writing and broadcasting stories with facts that are made up and knowingly wrong They are doing it by quoting unnamed sources that simply do not exist These are very dangerous amp corrupt people who will do anything to win NAME YOUR SOURCES,2020-03-28,482.01912284873055
I am a great friend and admirer of the Queen amp the United Kingdom It was reported that Harry and Meghan who left the Kingdom would reside permanently in Canada Now they have left Canada for the US however the US will not pay for their security protection They must pay,2020-03-29,509.07210688321476
Nancy Pelosi and the Democrats delayed the Workers HelpStimulus Bill by over a week trying to add real “junk” into the Bill Got some bad things having nothing to do with those affected by the Virus included Republicans need their votes until we WIN BACK THE HOUSE IN 2020,2020-03-30,465.70142922249005
Great news American families will now be able to buy safer more affordable and environmentally friendly cars with our new SAFE VEHICLES RULE Get rid of those old unsafe clunkers Build better and safer American cars and create American jobs Buy American,2020-03-31,445.3647037784584
Upon information and belief Iran or its proxies are planning a sneak attack on US troops andor assets in Iraq If this happens Iran will pay a very heavy price indeed,2020-04-01,326.85595480991987
Just spoke to my friend MBS Crown Prince of Saudi Arabia who spoke with President Putin of Russia amp I expect amp hope that they will be cutting back approximately 10 Million Barrels and maybe substantially more which if it happens will be GREAT for the oil amp gas industry,2020-04-02,471.2759080862633
We hit 3M hard today after seeing what they were doing with their Masks “P Act” all the way Big surprise to many in government as to what they were doing  will have a big price to pay,2020-04-03,353.74691539790564
CNN is Fake News They will take a good story and make it as bad as is humanly possible They are a JOKE,2020-04-04,242.93399777597472
We are learning much about the Invisible Enemy It is tough and smart but we are tougher and smarter,2020-04-05,202.0733089690585
LIGHT AT THE END OF THE TUNNEL,2020-04-06,89.88751930477169
The WHO really blew it For some reason funded largely by the United States yet very China centric We will be giving that a good look Fortunately I rejected their advice on keeping our borders open to China early on Why did they give us such a faulty recommendation,2020-04-07,477.67113403617134
Extraordinary times require even closer cooperation between friends Thank you India and the Indian people for the decision on HCQ Will not be forgotten Thank you Prime Minister NarendraModi for your strong leadership in helping not just India but humanity in this fight,2020-04-08,451.9078814783538
Great News Prime Minister Boris Johnson has just been moved out of Intensive Care Get well Boris,2020-04-09,179.85700171496097
The Invisible Enemy will soon be in full retreat,2020-04-10,103.79021764456672
WE WILL BUILD IT AGAIN,2020-04-11,57.645701117633195
HAPPY EASTER,2020-04-12,35.859234161189825
I am working hard to expose the corruption and dishonesty in the Lamestream Media That part is easy the hard part is WHY,2020-04-13,252.07696873816533
GET RID OF BALLOT HARVESTING IT IS RAMPANT WITH FRAUD THE USA MUST HAVE VOTER ID THE ONLY WAY TO GET AN HONEST COUNT,2020-04-14,242.1880592681853
We are having very productive calls with the leaders of every sector of the economy who are allin on getting America back to work and soon More to come MAGA,2020-04-15,296.184788099459
Crazy Nancy Pelosi deleted this from her Twitter account She wanted everyone to pack into Chinatown long after I closed the BORDER TO CHINA Based on her statement she is responsible for many deaths She’s an incompetent thirdrate politician ,2020-04-16,407.7846974647936
Why did the WHO Ignore an email from Taiwanese health officials in late December alerting them to the possibility that CoronaVirus could be transmitted between humans Why did the WHO make several claims about the CoronaVirus that ere either inaccurate or misleading,2020-04-17,428.97625999590974
The most often used phrase in the Lamestream Media by far is “sources say” or “officials who spoke on the condition of anonymity” or anything similar which allows Fake News to make up a phony quote from a person who doesn’t even exist The American people should demand NAMES,2020-04-18,475.37365881123367
Just like I was right on Ventilators our Country is now the “King of Ventilators” other countries are calling asking for helpwe will I am right on testing Governors must be able to step up and get the job done We will be with you ALL THE WAY,2020-04-19,476.3025478882518
BRILLIANT A MUST WATCH RepDanCrenshaw ,2020-04-20,88.1906756544258
In light of the attack from the Invisible Enemy as well as the need to protect the jobs of our GREAT American Citizens I will be signing an Executive Order to temporarily suspend immigration into the United States,2020-04-21,371.43855521443163
I have instructed the United States Navy to shoot down and destroy any and all Iranian gunboats if they harass our ships at sea,2020-04-22,273.74284944471606
We did it once we will quickly do it a second time ,2020-04-23,121.8283148680422
I will never let our Post Office fail It has been mismanaged for years especially since the advent of the internet and modernday technology The people that work there are great and we’re going to keep them happy healthy and well,2020-04-24,448.92852039797197
Remember the Cure can’t be worse than the problem itself Be careful be safe use common sense,2020-04-25,176.39986710508788
Happy Birthday to Melania our great First Lady,2020-04-26,101.11341150163335
FAKE NEWS THE ENEMY OF THE PEOPLE,2020-04-27,82.74160736521057
We are doing far more and better Testing than any other country in the world and yet the media does nothing but complain No matter how good a job is done the same as with the Ventilators they will never say we are doing a great job they will only viciously gripe,2020-04-28,528.2066617783929
The only reason the US has reported one million cases of CoronaVirus is that our Testing is sooo much better than any other country in the World Other countries are way behind us in Testing and therefore show far fewer cases,2020-04-29,408.6214609005188
CNN doesn’t want to speak about their persecution of General Michael Flynn amp why they got the story so wrong They along with others should pay a big price for what they have purposely done to this man amp his family They won’t even cover the big breaking news about this scam,2020-04-30,516.9695718071229
